x,y,pmi,count
he,paris,-0.030190125456689493,7
he,clifford,-0.030190125456689493,7
paris,he,-0.030190125456689493,7
clifford,he,-0.030190125456689493,7
of,stood,-0.0301975865356119,13
of,because,-0.0301975865356119,26
stood,of,-0.0301975865356119,13
because,of,-0.0301975865356119,26
a,hector,-0.03019762163447056,24
hector,a,-0.03019762163447056,24
become,the,-0.030236246814373483,29
the,become,-0.030236246814373483,29
let,soul,-0.030237924952060975,9
soul,let,-0.030237924952060975,9
his,yet,-0.030246745556664338,84
yet,his,-0.030246745556664338,84
take,henry,-0.03026955663438563,6
henry,take,-0.03026955663438563,6
love,far,-0.030271989745293885,5
far,love,-0.030271989745293885,5
have,armado,-0.030281722052615534,6
armado,have,-0.030281722052615534,6
is,wonder,-0.03028658812449167,9
is,taste,-0.03028658812449167,6
wonder,is,-0.03028658812449167,9
taste,is,-0.03028658812449167,6
own,be,-0.03029380225862529,43
be,own,-0.03029380225862529,43
lords,not,-0.030306546052019937,32
not,lords,-0.030306546052019937,32
thy,play,-0.030319432683638507,11
play,thy,-0.030319432683638507,11
kill,which,-0.03032064910109065,6
which,kill,-0.03032064910109065,6
whose,shall,-0.030348423039234778,18
shall,whose,-0.030348423039234778,18
faith,your,-0.03036183151022255,21
your,faith,-0.03036183151022255,21
tis,if,-0.030374168096267622,40
certain,if,-0.030374168096267622,5
if,tis,-0.030374168096267622,40
if,certain,-0.030374168096267622,5
if,timon,-0.030374168096267622,10
timon,if,-0.030374168096267622,10
so,him,-0.030377519019883437,196
him,so,-0.030377519019883437,196
in,ne,-0.03037891150720374,20
ne,in,-0.03037891150720374,20
this,speak,-0.03038226379041828,64
speak,this,-0.03038226379041828,64
too,me,-0.03040975491039034,73
me,too,-0.03040975491039034,73
she,t,-0.030423424070139735,22
t,she,-0.030423424070139735,22
s,care,-0.030424125681834665,13
care,s,-0.030424125681834665,13
him,oft,-0.03043740931604166,6
oft,him,-0.03043740931604166,6
time,death,-0.030451242105375535,8
death,time,-0.030451242105375535,8
all,better,-0.03047094646897752,19
better,all,-0.03047094646897752,19
i,either,-0.03047405816879795,29
either,i,-0.03047405816879795,29
yet,most,-0.030477295195702542,15
most,yet,-0.030477295195702542,15
mark,a,-0.03048609356929018,28
a,mark,-0.03048609356929018,28
like,little,-0.03050863153154475,7
little,like,-0.03050863153154475,7
we,reason,-0.03051735979232969,8
reason,we,-0.03051735979232969,8
master,hath,-0.030518411981839345,13
hath,master,-0.030518411981839345,13
whose,their,-0.030520095479752467,10
their,whose,-0.030520095479752467,10
measure,be,-0.03052082499348819,5
be,measure,-0.03052082499348819,5
shall,those,-0.030527846500536356,16
those,shall,-0.030527846500536356,16
the,followers,-0.030541980358786757,10
the,vincentio,-0.030541980358786757,10
followers,the,-0.030541980358786757,10
vincentio,the,-0.030541980358786757,10
still,your,-0.030548520453433176,29
your,still,-0.030548520453433176,29
good,last,-0.030574805609692602,6
last,good,-0.030574805609692602,6
in,answer,-0.03058478706541003,38
answer,in,-0.03058478706541003,38
as,whose,-0.030608357746472935,25
whose,as,-0.030608357746472935,25
how,thank,-0.03061638069950245,5
thank,how,-0.03061638069950245,5
art,be,-0.030616495107742978,51
be,art,-0.030616495107742978,51
her,like,-0.030616638118001246,51
like,her,-0.030616638118001246,51
so,yourself,-0.03062287851977312,11
yourself,so,-0.03062287851977312,11
and,countess,-0.03062600804750171,25
countess,and,-0.03062600804750171,25
away,be,-0.030626892763438617,46
be,away,-0.030626892763438617,46
his,troy,-0.030636072774044766,5
his,order,-0.030636072774044766,5
troy,his,-0.030636072774044766,5
order,his,-0.030636072774044766,5
now,ay,-0.030646025726923494,17
ay,now,-0.030646025726923494,17
more,am,-0.03065325819491845,39
am,more,-0.03065325819491845,39
king,lay,-0.030665452939625772,7
lay,king,-0.030665452939625772,7
wear,you,-0.030697574368645328,21
tamora,you,-0.030697574368645328,9
you,wear,-0.030697574368645328,21
you,sack,-0.030697574368645328,6
you,tamora,-0.030697574368645328,9
sack,you,-0.030697574368645328,6
thou,back,-0.030712158449484345,15
thou,walk,-0.030712158449484345,6
walk,thou,-0.030712158449484345,6
back,thou,-0.030712158449484345,15
but,laid,-0.03071264457707781,5
but,herself,-0.03071264457707781,5
laid,but,-0.03071264457707781,5
herself,but,-0.03071264457707781,5
this,over,-0.030715031013735353,11
this,pompey,-0.030715031013735353,11
pompey,this,-0.030715031013735353,11
over,this,-0.030715031013735353,11
a,nay,-0.03072560154662978,65
nay,a,-0.03072560154662978,65
i,ones,-0.030727957317744362,10
i,sooner,-0.030727957317744362,10
sooner,i,-0.030727957317744362,10
ones,i,-0.030727957317744362,10
she,any,-0.030735529352636622,13
any,she,-0.030735529352636622,13
come,second,-0.03075314593303814,11
second,come,-0.03075314593303814,11
house,hath,-0.030757528013704107,9
hath,house,-0.030757528013704107,9
by,they,-0.03075899500062342,74
they,by,-0.03075899500062342,74
morrow,lord,-0.030764869740934047,8
lord,morrow,-0.030764869740934047,8
s,buy,-0.03076866713735339,6
buy,s,-0.03076866713735339,6
as,make,-0.03076903894035249,67
make,as,-0.03076903894035249,67
the,fortune,-0.03078810928682719,72
fortune,the,-0.03078810928682719,72
he,ring,-0.03079289374485009,16
ring,he,-0.03079289374485009,16
rather,d,-0.030797222494786815,23
d,too,-0.030797222494786815,84
d,rather,-0.030797222494786815,23
d,wretched,-0.030797222494786815,5
d,meat,-0.030797222494786815,5
d,blows,-0.030797222494786815,5
d,christian,-0.030797222494786815,5
d,dauphin,-0.030797222494786815,8
blows,d,-0.030797222494786815,5
dauphin,d,-0.030797222494786815,8
too,d,-0.030797222494786815,84
wretched,d,-0.030797222494786815,5
meat,d,-0.030797222494786815,5
christian,d,-0.030797222494786815,5
the,drink,-0.030827794440772934,31
drink,the,-0.030827794440772934,31
with,town,-0.030829117216785735,8
town,with,-0.030829117216785735,8
er,and,-0.03085204122254912,127
and,er,-0.03085204122254912,127
form,that,-0.030865747693207584,10
that,form,-0.030865747693207584,10
at,wife,-0.03089927736117189,11
wife,at,-0.03089927736117189,11
king,letter,-0.030922965240027477,6
letter,king,-0.030922965240027477,6
they,ay,-0.030932804440680892,15
ay,they,-0.030932804440680892,15
no,rich,-0.03094009259374768,5
rich,no,-0.03094009259374768,5
this,merry,-0.030951510454320052,9
this,othello,-0.030951510454320052,18
merry,this,-0.030951510454320052,9
othello,this,-0.030951510454320052,18
question,and,-0.030962366253474743,32
and,question,-0.030962366253474743,32
be,holy,-0.030964208882845224,11
holy,be,-0.030964208882845224,11
of,trumpets,-0.03097519548445645,12
of,odds,-0.03097519548445645,6
of,thieves,-0.03097519548445645,6
of,ratcliff,-0.03097519548445645,6
thieves,of,-0.03097519548445645,6
trumpets,of,-0.03097519548445645,12
odds,of,-0.03097519548445645,6
ratcliff,of,-0.03097519548445645,6
go,might,-0.030978405444091563,7
might,go,-0.030978405444091563,7
beauteous,to,-0.030981268361046827,6
weary,to,-0.030981268361046827,12
gift,to,-0.030981268361046827,10
barren,to,-0.030981268361046827,6
high,to,-0.030981268361046827,40
truly,to,-0.030981268361046827,26
chaste,to,-0.030981268361046827,6
thick,to,-0.030981268361046827,6
cat,to,-0.030981268361046827,6
hateful,to,-0.030981268361046827,6
to,beauteous,-0.030981268361046827,6
to,weary,-0.030981268361046827,12
to,high,-0.030981268361046827,40
to,chaste,-0.030981268361046827,6
to,truly,-0.030981268361046827,26
to,remain,-0.030981268361046827,10
to,cat,-0.030981268361046827,6
to,thick,-0.030981268361046827,6
to,banishment,-0.030981268361046827,6
to,gift,-0.030981268361046827,10
to,adriana,-0.030981268361046827,14
to,blown,-0.030981268361046827,6
to,rous,-0.030981268361046827,6
to,roar,-0.030981268361046827,6
to,barren,-0.030981268361046827,6
to,hateful,-0.030981268361046827,6
rous,to,-0.030981268361046827,6
remain,to,-0.030981268361046827,10
blown,to,-0.030981268361046827,6
roar,to,-0.030981268361046827,6
banishment,to,-0.030981268361046827,6
adriana,to,-0.030981268361046827,14
fair,who,-0.03098673387737344,8
who,fair,-0.03098673387737344,8
do,please,-0.031001308251316535,12
please,do,-0.031001308251316535,12
as,proteus,-0.031006975931321647,9
proteus,as,-0.031006975931321647,9
thy,thank,-0.03101021457240177,9
thank,thy,-0.03101021457240177,9
think,thee,-0.03102073998912014,27
thee,think,-0.03102073998912014,27
my,false,-0.03102381949275432,28
false,my,-0.03102381949275432,28
this,brother,-0.03102799094794084,34
brother,this,-0.03102799094794084,34
give,first,-0.031060721791569476,13
first,give,-0.031060721791569476,13
why,day,-0.031063906250113762,11
day,why,-0.031063906250113762,11
make,too,-0.031077815691293025,16
too,make,-0.031077815691293025,16
now,back,-0.031084190702954203,8
back,now,-0.031084190702954203,8
father,have,-0.03110502937388118,51
have,father,-0.03110502937388118,51
of,my,-0.03110683121576031,1611
my,of,-0.03110683121576031,1611
look,blood,-0.03113245561209068,5
look,done,-0.03113245561209068,5
honour,one,-0.03113245561209068,9
once,one,-0.03113245561209068,6
blood,look,-0.03113245561209068,5
one,honour,-0.03113245561209068,9
one,once,-0.03113245561209068,6
done,look,-0.03113245561209068,5
st,more,-0.031148942097760937,19
more,st,-0.031148942097760937,19
is,othello,-0.03115430965571858,25
othello,is,-0.03115430965571858,25
help,for,-0.031155523737009364,18
for,help,-0.031155523737009364,18
as,lie,-0.031160193248805403,13
lie,as,-0.031160193248805403,13
let,to,-0.031167861052167782,358
to,let,-0.031167861052167782,358
slain,and,-0.03117784354983417,26
and,slain,-0.03117784354983417,26
and,town,-0.03117784354983417,26
town,and,-0.03117784354983417,26
is,queen,-0.03119042712273622,72
queen,is,-0.03119042712273622,72
way,well,-0.031211489200128114,10
well,way,-0.031211489200128114,10
his,duty,-0.03121940997645893,8
duty,his,-0.03121940997645893,8
tamora,not,-0.031243535588947696,6
not,company,-0.031243535588947696,14
not,antonio,-0.031243535588947696,18
not,tamora,-0.031243535588947696,6
antonio,not,-0.031243535588947696,18
company,not,-0.031243535588947696,14
night,fair,-0.031260650305188147,5
fair,night,-0.031260650305188147,5
he,hero,-0.031261135819215045,6
hero,he,-0.031261135819215045,6
no,soldier,-0.03126310821436806,8
soldier,no,-0.03126310821436806,8
these,aside,-0.031266476437688526,5
aside,these,-0.031266476437688526,5
on,devil,-0.03128176966364875,6
devil,on,-0.03128176966364875,6
only,all,-0.031285410828550485,10
all,only,-0.031285410828550485,10
rest,enter,-0.031307257176899035,7
enter,rest,-0.031307257176899035,7
thy,n,-0.031313810867116314,5
n,thy,-0.031313810867116314,5
but,mother,-0.03132910242636433,22
mother,but,-0.03132910242636433,22
be,force,-0.03133334998616025,6
force,be,-0.03133334998616025,6
and,gloucester,-0.03134325756131903,125
gloucester,and,-0.03134325756131903,125
live,a,-0.03135036148019826,56
a,live,-0.03135036148019826,56
nor,tis,-0.0313771581076637,10
tis,nor,-0.0313771581076637,10
now,was,-0.03138189057653505,50
was,now,-0.03138189057653505,50
queen,with,-0.03139379611821235,61
with,queen,-0.03139379611821235,61
i,study,-0.03139661716023072,11
i,pow,-0.03139661716023072,11
i,pain,-0.03139661716023072,11
pain,i,-0.03139661716023072,11
pow,i,-0.03139661716023072,11
study,i,-0.03139661716023072,11
france,by,-0.03141283237137338,16
by,france,-0.03141283237137338,16
er,let,-0.03141647243760367,12
let,er,-0.03141647243760367,12
there,first,-0.031432072375891025,21
first,there,-0.031432072375891025,21
wilt,ll,-0.03145287142198598,6
ll,wilt,-0.03145287142198598,6
now,our,-0.031460040559301336,66
our,now,-0.031460040559301336,66
eyes,father,-0.03148198841317406,6
father,eyes,-0.03148198841317406,6
d,brother,-0.031486032285339395,45
brother,d,-0.031486032285339395,45
home,shall,-0.031495454361410574,10
shall,home,-0.031495454361410574,10
question,my,-0.03152444719303592,15
my,question,-0.03152444719303592,15
my,reason,-0.03152444719303592,27
my,aguecheek,-0.03152444719303592,9
reason,my,-0.03152444719303592,27
aguecheek,my,-0.03152444719303592,9
own,see,-0.03152566024004012,9
there,fear,-0.03152566024004012,12
fear,there,-0.03152566024004012,12
see,own,-0.03152566024004012,9
why,great,-0.03154352472172348,11
great,why,-0.03154352472172348,11
thy,other,-0.03156205007473424,22
other,thy,-0.03156205007473424,22
her,kind,-0.03157069221241345,8
kind,her,-0.03157069221241345,8
past,with,-0.03159439403489801,9
with,past,-0.03159439403489801,9
page,me,-0.03160123571780902,26
me,page,-0.03160123571780902,26
and,found,-0.03161763546782555,47
found,and,-0.03161763546782555,47
king,if,-0.031634820598011634,86
if,king,-0.031634820598011634,86
is,passion,-0.03164164220945773,8
is,force,-0.03164164220945773,8
passion,is,-0.03164164220945773,8
force,is,-0.03164164220945773,8
kill,come,-0.03164270333938587,6
come,kill,-0.03164270333938587,6
s,lies,-0.03166319779738308,15
s,brook,-0.03166319779738308,5
lies,s,-0.03166319779738308,15
brook,s,-0.03166319779738308,5
in,heavy,-0.031681144812448374,15
heavy,in,-0.031681144812448374,15
would,down,-0.03169393767110876,12
down,would,-0.03169393767110876,12
away,sir,-0.03171485409269595,18
sir,away,-0.03171485409269595,18
mind,with,-0.03172734810968607,23
with,mind,-0.03172734810968607,23
we,such,-0.031752906804636626,39
such,we,-0.031752906804636626,39
not,whom,-0.03175963129068499,29
whom,not,-0.03175963129068499,29
must,mine,-0.031769933514066734,14
mine,must,-0.031769933514066734,14
rather,she,-0.03177426336109854,6
she,rather,-0.03177426336109854,6
do,page,-0.03177752737109369,13
page,do,-0.03177752737109369,13
like,death,-0.03177808691320114,13
death,like,-0.03177808691320114,13
days,i,-0.03177824678224228,35
i,days,-0.03177824678224228,35
no,read,-0.031800934266883775,6
read,no,-0.031800934266883775,6
as,edward,-0.03180311635941644,15
edward,as,-0.03180311635941644,15
it,back,-0.03180457108168056,21
back,it,-0.03180457108168056,21
peace,well,-0.03181750173209369,9
well,peace,-0.03181750173209369,9
are,fair,-0.031834010842251646,21
fair,are,-0.031834010842251646,21
but,stands,-0.031842149718047684,8
but,news,-0.031842149718047684,16
news,but,-0.031842149718047684,16
stands,but,-0.031842149718047684,8
for,hand,-0.031859690055692814,51
hand,for,-0.031859690055692814,51
hither,what,-0.03187091005537413,11
what,hither,-0.03187091005537413,11
is,place,-0.03188033113104898,34
place,is,-0.03188033113104898,34
yours,to,-0.03188323022606462,37
to,yours,-0.03188323022606462,37
of,several,-0.03189239642072992,11
of,monster,-0.03189239642072992,11
of,ancient,-0.03189239642072992,11
of,vain,-0.03189239642072992,11
several,of,-0.03189239642072992,11
ancient,of,-0.03189239642072992,11
vain,of,-0.03189239642072992,11
monster,of,-0.03189239642072992,11
othello,not,-0.0318941641479444,23
not,othello,-0.0318941641479444,23
yes,him,-0.03190214757431545,8
him,yes,-0.03190214757431545,8
now,means,-0.03191063145073635,6
means,now,-0.03191063145073635,6
to,found,-0.03193471436836939,35
found,to,-0.03193471436836939,35
gentleman,had,-0.03194032371314421,6
had,gentleman,-0.03194032371314421,6
thou,attend,-0.031951230565032775,5
attend,thou,-0.031951230565032775,5
i,fall,-0.03195304834705065,60
i,creature,-0.03195304834705065,12
i,twice,-0.03195304834705065,12
fall,i,-0.03195304834705065,60
creature,i,-0.03195304834705065,12
twice,i,-0.03195304834705065,12
that,here,-0.03196150488510272,207
here,that,-0.03196150488510272,207
be,who,-0.03196172751123281,71
who,be,-0.03196172751123281,71
if,sir,-0.03196596394756884,76
sir,if,-0.03196596394756884,76
from,it,-0.031971575306735334,156
it,from,-0.031971575306735334,156
old,she,-0.03198171236523559,13
she,old,-0.03198171236523559,13
your,bianca,-0.03198334359392758,6
bianca,your,-0.03198334359392758,6
at,did,-0.031986373002386034,33
did,at,-0.031986373002386034,33
did,himself,-0.031986373002386034,6
himself,did,-0.031986373002386034,6
this,order,-0.031990492963977976,5
this,stop,-0.031990492963977976,5
stop,this,-0.031990492963977976,5
order,this,-0.031990492963977976,5
were,which,-0.03199315880065187,30
which,were,-0.03199315880065187,30
able,the,-0.032016665924792416,12
the,rs,-0.032016665924792416,12
the,able,-0.032016665924792416,12
rs,the,-0.032016665924792416,12
of,both,-0.03201875501397022,87
both,of,-0.03201875501397022,87
have,up,-0.03202938832213561,52
up,have,-0.03202938832213561,52
upon,d,-0.03203629461033521,125
d,upon,-0.03203629461033521,125
in,excuse,-0.03205249539676988,7
excuse,in,-0.03205249539676988,7
we,praise,-0.03207118786095133,5
we,arm,-0.03207118786095133,5
praise,we,-0.03207118786095133,5
arm,we,-0.03207118786095133,5
i,first,-0.032077863546042605,196
first,i,-0.032077863546042605,196
st,it,-0.032084670724993984,62
it,st,-0.032084670724993984,62
thy,yet,-0.03209351391658751,49
yet,thy,-0.03209351391658751,49
when,matter,-0.03212206882661242,6
let,news,-0.03212206882661242,6
matter,when,-0.03212206882661242,6
news,let,-0.03212206882661242,6
thee,saw,-0.0321334902649463,7
saw,thee,-0.0321334902649463,7
give,their,-0.032148498144604215,22
their,give,-0.032148498144604215,22
dost,him,-0.0321601187621223,17
him,dost,-0.0321601187621223,17
savage,and,-0.032161523431087524,7
chang,and,-0.032161523431087524,7
glove,and,-0.032161523431087524,7
rememb,and,-0.032161523431087524,7
bawd,and,-0.032161523431087524,7
and,travel,-0.032161523431087524,7
and,glove,-0.032161523431087524,7
and,bawd,-0.032161523431087524,7
and,rememb,-0.032161523431087524,7
and,height,-0.032161523431087524,7
and,savage,-0.032161523431087524,7
and,miserable,-0.032161523431087524,7
and,chang,-0.032161523431087524,7
height,and,-0.032161523431087524,7
travel,and,-0.032161523431087524,7
miserable,and,-0.032161523431087524,7
do,which,-0.03218512428689059,71
which,do,-0.03218512428689059,71
his,harry,-0.03218990084266645,6
harry,his,-0.03218990084266645,6
he,question,-0.032196108154288104,8
question,he,-0.032196108154288104,8
earth,d,-0.03220498541917717,22
d,earth,-0.03220498541917717,22
with,whiles,-0.03220564604558903,5
whiles,with,-0.03220564604558903,5
leaves,a,-0.03221291286979611,8
remembrance,a,-0.03221291286979611,7
gainst,a,-0.03221291286979611,11
chief,a,-0.03221291286979611,12
call,a,-0.03221291286979611,83
evil,a,-0.03221291286979611,7
cross,a,-0.03221291286979611,11
honey,a,-0.03221291286979611,5
line,a,-0.03221291286979611,5
enobarbus,a,-0.03221291286979611,17
edg,a,-0.03221291286979611,11
caliban,a,-0.03221291286979611,8
cressida,a,-0.03221291286979611,20
a,gainst,-0.03221291286979611,11
a,choose,-0.03221291286979611,11
a,flatter,-0.03221291286979611,6
a,cheer,-0.03221291286979611,9
a,leaves,-0.03221291286979611,8
a,bertram,-0.03221291286979611,15
a,line,-0.03221291286979611,5
a,call,-0.03221291286979611,83
a,enough,-0.03221291286979611,33
a,evil,-0.03221291286979611,7
a,remembrance,-0.03221291286979611,7
a,enobarbus,-0.03221291286979611,17
a,orlando,-0.03221291286979611,18
a,rude,-0.03221291286979611,8
a,honey,-0.03221291286979611,5
a,gain,-0.03221291286979611,7
a,cross,-0.03221291286979611,11
a,chief,-0.03221291286979611,12
a,attended,-0.03221291286979611,5
a,casca,-0.03221291286979611,8
a,edg,-0.03221291286979611,11
a,ajax,-0.03221291286979611,14
a,fenton,-0.03221291286979611,5
a,caliban,-0.03221291286979611,8
a,cressida,-0.03221291286979611,20
rude,a,-0.03221291286979611,8
flatter,a,-0.03221291286979611,6
enough,a,-0.03221291286979611,33
gain,a,-0.03221291286979611,7
choose,a,-0.03221291286979611,11
cheer,a,-0.03221291286979611,9
bertram,a,-0.03221291286979611,15
attended,a,-0.03221291286979611,5
ajax,a,-0.03221291286979611,14
orlando,a,-0.03221291286979611,18
casca,a,-0.03221291286979611,8
fenton,a,-0.03221291286979611,5
more,o,-0.03222098697630978,54
o,more,-0.03222098697630978,54
out,for,-0.0322338254354072,86
for,out,-0.0322338254354072,86
of,same,-0.03223584798620044,32
same,of,-0.03223584798620044,32
and,me,-0.03223709890885649,1521
me,and,-0.03223709890885649,1521
her,nor,-0.032259998944081186,25
nor,her,-0.032259998944081186,25
none,me,-0.03226546396133918,28
me,none,-0.03226546396133918,28
go,stand,-0.0322819416360391,8
stand,go,-0.0322819416360391,8
a,so,-0.032302763802547214,537
so,a,-0.032302763802547214,537
madam,can,-0.03232698607262459,5
can,madam,-0.03232698607262459,5
of,head,-0.032337902852585525,74
head,of,-0.032337902852585525,74
get,man,-0.03233933615043826,5
man,get,-0.03233933615043826,5
sent,it,-0.03234710017397462,16
it,sent,-0.03234710017397462,16
me,side,-0.03235261044139546,11
side,me,-0.03235261044139546,11
cut,that,-0.03235731578295362,16
warrant,that,-0.03235731578295362,16
that,cut,-0.03235731578295362,16
that,warrant,-0.03235731578295362,16
as,present,-0.03239926536435387,10
present,as,-0.03239926536435387,10
are,through,-0.032411146451309984,7
are,lost,-0.032411146451309984,7
lost,are,-0.032411146451309984,7
through,are,-0.032411146451309984,7
i,jew,-0.03242331854124527,13
jew,i,-0.03242331854124527,13
world,up,-0.03243146633433255,6
up,world,-0.03243146633433255,6
old,what,-0.03243691363073528,27
what,old,-0.03243691363073528,27
upon,long,-0.03243708655966085,7
long,upon,-0.03243708655966085,7
do,gone,-0.03244175561462384,14
gone,do,-0.03244175561462384,14
is,idle,-0.0324526498809993,5
is,pale,-0.0324526498809993,10
is,pure,-0.0324526498809993,5
is,legs,-0.0324526498809993,5
is,katherine,-0.0324526498809993,5
pale,is,-0.0324526498809993,10
katherine,is,-0.0324526498809993,5
idle,is,-0.0324526498809993,5
pure,is,-0.0324526498809993,5
legs,is,-0.0324526498809993,5
ever,can,-0.032472016790921224,6
can,ever,-0.032472016790921224,6
those,our,-0.032476392848061135,13
our,those,-0.032476392848061135,13
thou,truth,-0.032481181188331,14
truth,thou,-0.032481181188331,14
mother,here,-0.032482607704496146,8
here,mother,-0.032482607704496146,8
dare,o,-0.03249840281576714,5
o,dare,-0.03249840281576714,5
years,that,-0.03250327259222633,17
that,years,-0.03250327259222633,17
very,you,-0.032520046543304024,82
you,very,-0.032520046543304024,82
an,hast,-0.03254866900186431,9
hast,an,-0.03254866900186431,9
why,ay,-0.03255431652438588,9
ay,why,-0.03255431652438588,9
give,let,-0.03255571287852067,26
let,give,-0.03255571287852067,26
to,hath,-0.03256918414067876,294
hath,to,-0.03256918414067876,294
this,julia,-0.03257383016639213,8
julia,this,-0.03257383016639213,8
and,your,-0.032589748112289235,1282
your,and,-0.032589748112289235,1282
poor,or,-0.03259425048079514,12
or,poor,-0.03259425048079514,12
are,man,-0.032599860742476026,55
man,are,-0.032599860742476026,55
and,soon,-0.03260176115951306,29
soon,and,-0.03260176115951306,29
would,lady,-0.03260962514273585,17
lady,would,-0.03260962514273585,17
boy,with,-0.032612669957202974,27
with,boy,-0.032612669957202974,27
let,for,-0.03265051482396056,144
for,let,-0.03265051482396056,144
for,berowne,-0.03265051482396056,12
berowne,for,-0.03265051482396056,12
thou,give,-0.032666975621925415,57
give,thou,-0.032666975621925415,57
say,exit,-0.032669081853683765,13
exit,say,-0.032669081853683765,13
like,pray,-0.032673447465163714,11
pray,like,-0.032673447465163714,11
thy,thousand,-0.0326773739398648,10
thousand,thy,-0.0326773739398648,10
all,because,-0.03268862523798854,6
because,all,-0.03268862523798854,6
on,ring,-0.032689532588039145,8
ring,on,-0.032689532588039145,8
d,to,-0.03271988040687773,1304
to,d,-0.03271988040687773,1304
cry,that,-0.03274898376251656,19
that,cry,-0.03274898376251656,19
he,understand,-0.03275612690616627,5
understand,he,-0.03275612690616627,5
thought,did,-0.03276120725234702,5
did,thought,-0.03276120725234702,5
right,shall,-0.0327822537677267,10
shall,right,-0.0327822537677267,10
think,day,-0.03278388664438758,8
day,think,-0.03278388664438758,8
why,face,-0.032788059523517675,5
face,why,-0.032788059523517675,5
in,else,-0.032804260309952316,37
else,in,-0.032804260309952316,37
even,it,-0.03282524013408792,34
it,even,-0.03282524013408792,34
honour,what,-0.03282561363153568,24
what,honour,-0.03282561363153568,24
i,prisoner,-0.03282600237343603,14
prisoner,i,-0.03282600237343603,14
oaths,you,-0.032831703881331185,7
ben,you,-0.032831703881331185,7
you,oaths,-0.032831703881331185,7
you,favour,-0.032831703881331185,14
you,ben,-0.032831703881331185,7
favour,you,-0.032831703881331185,14
noble,well,-0.03283872464359092,11
well,noble,-0.03283872464359092,11
twenty,me,-0.03284030783335749,10
me,present,-0.03284030783335749,15
me,fit,-0.03284030783335749,10
me,twenty,-0.03284030783335749,10
present,me,-0.03284030783335749,15
fit,me,-0.03284030783335749,10
mercy,and,-0.032851427439400296,37
and,mercy,-0.032851427439400296,37
she,those,-0.03285191771530044,10
those,she,-0.03285191771530044,10
now,er,-0.03285321344180087,14
er,now,-0.03285321344180087,14
so,whom,-0.03287944726098681,17
whom,so,-0.03287944726098681,17
go,ham,-0.03288892214281404,5
ham,go,-0.03288892214281404,5
must,words,-0.03290633490011466,5
words,must,-0.03290633490011466,5
women,be,-0.03295385366448738,10
be,women,-0.03295385366448738,10
he,boy,-0.032959591178757824,22
boy,he,-0.032959591178757824,22
in,idle,-0.03297948503772913,6
in,five,-0.03297948503772913,12
in,story,-0.03297948503772913,6
in,pale,-0.03297948503772913,12
pale,in,-0.03297948503772913,12
story,in,-0.03297948503772913,6
five,in,-0.03297948503772913,12
idle,in,-0.03297948503772913,6
of,lusty,-0.03299048671978198,5
of,leaves,-0.03299048671978198,10
of,sour,-0.03299048671978198,5
of,mouths,-0.03299048671978198,5
of,bride,-0.03299048671978198,5
of,offer,-0.03299048671978198,15
of,whip,-0.03299048671978198,5
of,lamb,-0.03299048671978198,5
of,wor,-0.03299048671978198,5
of,cranmer,-0.03299048671978198,5
leaves,of,-0.03299048671978198,10
lamb,of,-0.03299048671978198,5
bride,of,-0.03299048671978198,5
cranmer,of,-0.03299048671978198,5
lusty,of,-0.03299048671978198,5
sour,of,-0.03299048671978198,5
mouths,of,-0.03299048671978198,5
offer,of,-0.03299048671978198,15
whip,of,-0.03299048671978198,5
wor,of,-0.03299048671978198,5
i,timon,-0.033006394684193016,58
timon,i,-0.033006394684193016,58
more,a,-0.0330065073928644,243
a,more,-0.0330065073928644,243
spoke,and,-0.033012247467863874,30
and,spoke,-0.033012247467863874,30
and,bitter,-0.033012247467863874,15
bitter,and,-0.033012247467863874,15
do,orlando,-0.03301659948664214,5
orlando,do,-0.03301659948664214,5
no,here,-0.033018613092513714,67
here,no,-0.033018613092513714,67
thine,king,-0.0330474580051975,11
king,thine,-0.0330474580051975,11
for,sons,-0.03305734809202831,11
sons,for,-0.03305734809202831,11
young,what,-0.03305866675325561,18
what,young,-0.03305866675325561,18
honour,the,-0.03306695538929037,126
the,honour,-0.03306695538929037,126
the,swift,-0.03306695538929037,14
swift,the,-0.03306695538929037,14
have,tongue,-0.033074622236785665,20
have,worst,-0.033074622236785665,5
have,pisanio,-0.033074622236785665,5
worst,have,-0.033074622236785665,5
pisanio,have,-0.033074622236785665,5
tongue,have,-0.033074622236785665,20
you,return,-0.033087096115626276,25
you,present,-0.033087096115626276,25
return,you,-0.033087096115626276,25
present,you,-0.033087096115626276,25
king,a,-0.033092051797338824,329
a,king,-0.033092051797338824,329
to,hand,-0.03309720181289818,126
hand,to,-0.03309720181289818,126
which,men,-0.033104597620701656,18
men,which,-0.033104597620701656,18
with,won,-0.03312091399637053,6
won,with,-0.03312091399637053,6
am,bid,-0.03312393548015088,6
bid,am,-0.03312393548015088,6
will,report,-0.03312876981047581,6
report,will,-0.03312876981047581,6
of,second,-0.033143165393143284,79
second,of,-0.033143165393143284,79
last,or,-0.03314713977495046,5
or,last,-0.03314713977495046,5
would,majesty,-0.03318194389268621,5
majesty,would,-0.03318194389268621,5
s,second,-0.0331924052995477,35
second,s,-0.0331924052995477,35
see,antony,-0.03322544511793451,6
antony,see,-0.03322544511793451,6
he,forth,-0.03322716218217161,19
forth,he,-0.03322716218217161,19
no,comes,-0.03323188937333252,18
